GENE	REALFC	PVAL	LOG2FC	LOGPVAL	DEG
Mdfi_uc008cwh.3	22.0524718325	0.000946103355736	4.46286846952	3.02406141711	1
Tmem221_uc012gft.1	4.10487774696	0.944256575629	2.03733925575	0.0249099821429	0
Jrkl_uc012hdj.1	0.271599570759	1.49189549603e-11	-1.88044689536	10.8262615972	1
Cdk5rap2_uc008thy.1	2.84626027404	5.21989593413e-05	1.50906759401	4.28233815517	1
Fam63b_uc009qon.1	1.2175933793	0.909569079348	0.284032419276	0.0411643118392	0
Epb4.1l4b_uc008sxy.2	4.17045549473	0.999999999989	2.06020496259	4.78504110544e-12	0
Efcab8_uc008nil.1	227.518249191	1.0	7.829838458	6.08008467662e-14	0
Fbxw5_uc008isj.1	0.836361535543	0.58122175575	-0.257801381308	0.235658137964	0
Gm266_uc007pdc.2	89.8709431647	1.0	6.48978283768	1.51881575982e-14	0
Ces2c_uc009nbe.2	104.853461776	1.0	6.7122306831	1.21505260786e-14	0
Pmfbp1_uc009nii.2	0.572176696973	1.0	-0.805467352636	4.77342095944e-15	0
Arl14ep_uc008llq.1	0.785189143072	0.277461442621	-0.348887870305	0.556797360002	0
Nln_uc007rso.1	1.0863173862	0.922070801117	0.119445672759	0.0352357304063	0
Pnpla1_uc008brt.1	0.992535155507	1.0	-0.010809891597	4.33947359949e-16	0
AW046200_uc029wtf.1	4.37391868814	1.0	2.1289264007	1.47542102383e-14	0
Dusp26_uc009ljb.1	0.954534030603	0.855026855807	-0.0671314620485	0.0680202441657	0
Pi16_uc008bso.1	5.59713904205	1e-17	2.48468958707	17.0	1
Wbp2_uc007mjv.1	1.02193812942	0.974130711993	0.0313078547038	0.0113827641806	0
D5Ertd605e_uc009aoc.1	3.27363354544	0.428431361098	1.71089283379	0.368118746399	0
AA388235_uc008cao.1	1.71281713508	0.999999999999	0.776371133677	2.21506019067e-13	0
Jakmip1_uc008xfg.1	20.587061257	1e-17	4.36366599904	17.0	1
Nfs1_uc008nmj.2	0.539617875436	1e-17	-0.88998995495	17.0	1
Cpn1_uc008hpa.1	2.02353276321	0.864533221089	1.01687620801	0.0632183136006	0
Psmd4_uc008qhr.2	0.89143917797	0.958190266473	-0.165791727361	0.0185482451231	0
Pde6d_uc007bvq.1	1.22838844977	0.684740057558	0.296766852193	0.164474264994	0
Mcm7_uc009aeu.1	1.4876035933	1e-17	0.572990137886	17.0	1
D130040H23Rik_uc009lxd.1	2.17168535997	0.579825048232	1.11881509647	0.236703027212	0
Snx3_uc007eyr.2	1.47142251069	0.645741137909	0.557211567843	0.189941545331	0
Arfgap2_uc008kvq.2	0.598606380416	2.94297906045e-08	-0.740320438595	7.53121282793	1
Il9r_uc007iix.2	9.57080600261	0.098344790555	3.25864042597	1.00724864025	0
Ywhaq_uc007ndw.1	0.744563338737	0.0179692067094	-0.425533513246	1.74547109536	1
Tmx3_uc008fvt.1	1.06974167324	0.943612865999	0.0972624492137	0.0252061462156	0
Acoxl_uc008mgg.2	13.5409174658	2.62012633812e-14	3.75925358701	13.5816777672	1
Pih1d1_uc009gtv.1	1.34961067651	0.876102201277	0.432543291668	0.0574452284647	0
Ctss_uc008qjz.3	20.6636029789	1e-17	4.36901992444	17.0	1
Gast_uc007lkw.2	69.9609824035	1.0	6.12847864285	1.08486839987e-14	0
Cd38_uc008xic.2	0.883290929963	0.892655450707	-0.179039397575	0.0493161387949	0
Slc6a17_uc008qxb.1	1.35357259903	1.0	0.436772268747	2.16973679974e-15	0
Tmem184c_uc009mhr.3	0.773603886695	0.640009450551	-0.370333051751	0.19381361306	0
AK139516_uc008sds.2	0.881816018339	0.859783979161	-0.181450410893	0.0656106515971	0
Fam149b_uc007sjh.1	0.678634902192	1.22553572846e-08	-0.559292465127	7.91167402309	1
Mlxip_uc008znq.3	1.92508368086	0.445865520415	0.944921159231	0.350796111127	0
Gm8615_uc012ehe.1	1.80721235938	0.720661078815	0.853766042353	0.142268932516	0
Tubg2_uc007lnm.2	0.560312220301	0.393055616824	-0.835697137077	0.405545993211	0
Dnal4_uc007wuj.2	1.17766040021	1.0	0.235923571793	9.73006413752e-14	0
Tmem17_uc007iee.1	1.30175390015	0.778780528851	0.380456729155	0.108584915291	0
Id1_uc008ngf.2	0.552685992137	0.583438256985	-0.855468047074	0.234005096893	0
Grk6_uc007qqw.2	0.897793567366	0.554085667027	-0.155544335415	0.256423083934	0
Rrp7a_uc007wzy.3	1.18568168135	0.816625378678	0.245716743119	0.0879771274151	0
Nipa2_uc009hdp.2	1.65088619951	0.173678143759	0.723240674424	0.760254831191	0
Tmem2_uc008gzd.2	2.5385471007	0.124104675857	1.34400302836	0.906211855401	0
Phyhd1_uc008jbv.3	0.357711197945	1.07136521876e-13	-1.4831328131	12.9700624568	1
Mb_uc007wmx.2	0.968870059888	1.0	-0.0456249034735	8.67894719898e-16	0
Prr18_uc008ajo.1	4.77820441164	0.0673292802537	2.25646857362	1.17179602809	0
Lsmem1_uc007nkx.1	0.255376563821	1e-17	-1.96930196143	17.0	1
Snrnp27_uc009csj.1	0.832760478138	0.873132744772	-0.264026493286	0.0589197242904	0
Copb1_uc009jhx.1	0.864936904388	0.874993801091	-0.209333200343	0.0579950237337	0
Spast_uc008dnz.2	1.00683939525	0.950311589867	0.00983357197603	0.0221339741081	0
Vasp_uc009fle.2	1.85151734944	3.88578058619e-15	0.888708068185	14.4105217258	1
Pam_uc007cfo.1	1.97659706539	9.65338919912e-13	0.983018803789	12.0153201839	1
Tk1_uc007mnz.2	51.230654149	1e-17	5.67893540814	17.0	1
Tpbpb_uc007qvw.2	0.551173508498	0.886550871775	-0.859421546608	0.0522963388029	0
Ell2_uc007rfu.1	1.0204534941	0.957329561509	0.0292104348404	0.0189385302416	0
